date,price,cost,comp1_price,comp2_price,comp3_price,volume,comp_avg_price,price_vs_comp,price_vs_cost,price_lag_1,price_lag_7,price_ma_7,price_ma_14,day_of_week,month,demand_proxy
2023-06-16,97.58,85.36,97.79,97.83,95.73,14044,97.11666666666667,0.46333333333332405,12.219999999999999,99.75,94.33,96.04857142857142,95.79357142857143,4,6,47.560952380952386
2023-06-17,93.73,84.98,93.71,94.03,93.7,12267,93.81333333333333,-0.0833333333333286,8.75,97.58,98.31,95.39428571428572,95.64214285714286,5,6,47.780476190476186
2023-06-18,98.55,85.62,98.33,99.41,98.06,12507,98.60000000000001,-0.05000000000001137,12.929999999999993,93.73,94.74,95.93857142857142,95.92785714285715,6,6,48.01928571428572
2023-06-19,95.4,86.31,94.67,94.5,96.05,13337,95.07333333333334,0.326666666666668,9.090000000000003,98.55,93.95,96.14571428571428,96.04428571428572,0,6,47.74619047619047
2023-06-20,96.03,84.72,96.84,96.57,95.25,14711,96.21999999999998,-0.18999999999998352,11.310000000000002,95.4,95.2,96.26428571428572,95.58428571428571,1,6,48.32214285714284
2023-06-21,96.36,85.35,95.29,94.51,95.92,14018,95.24000000000001,1.1199999999999903,11.010000000000005,96.03,92.81,96.77142857142857,95.61928571428571,2,6,47.265714285714296
2023-06-22,93.51,84.64,91.59,93.7,93.21,14619,92.83333333333333,0.6766666666666765,8.870000000000005,96.36,99.75,95.88,95.73214285714286,3,6,47.26333333333332
2023-06-23,93.77,84.92,92.11,93.53,93.58,14158,93.07333333333332,0.6966666666666725,8.849999999999994,93.51,97.58,95.33571428571429,95.69214285714285,4,6,46.97119047619047
2023-06-24,97.73,85.87,99.04,98.35,98.11,13778,98.5,-0.769999999999996,11.86,93.77,93.73,95.90714285714286,95.6507142857143,5,6,48.723571428571425
2023-06-25,93.71,85.17,93.87,93.64,93.83,14477,93.77999999999999,-0.06999999999999318,8.539999999999992,97.73,98.55,95.21571428571428,95.57714285714285,6,6,47.677857142857135
2023-06-26,95.53,85.25,95.98,95.73,95.62,14342,95.77666666666669,-0.2466666666666839,10.280000000000001,93.71,95.4,95.23428571428572,95.68999999999998,0,6,47.86380952380954
2023-06-27,91.33,84.27,91.83,93.4,91.19,13974,92.14,-0.8100000000000023,7.060000000000002,95.53,96.03,94.56285714285715,95.41357142857143,1,6,48.09142857142858
2023-06-28,97.0,86.07,95.21,97.5,97.41,15728,96.70666666666666,0.29333333333333655,10.930000000000007,91.33,96.36,94.6542857142857,95.71285714285715,2,6,47.033809523809516
2023-06-29,99.62,85.94,98.95,99.94,101.25,14037,100.04666666666667,-0.4266666666666623,13.680000000000007,97.0,93.51,95.52714285714286,95.70357142857142,3,6,48.190238095238094
2023-06-30,96.77,87.62,96.72,96.06,95.96,14119,96.24666666666667,0.5233333333333263,9.149999999999991,99.62,93.77,95.9557142857143,95.64571428571428,4,6,47.45452380952382
2023-07-01,94.87,86.03,95.92,95.37,95.87,14494,95.72000000000001,-0.8500000000000085,8.840000000000003,96.77,97.73,95.54714285714286,95.72714285714287,5,7,48.62357142857144
2023-07-02,100.33,86.2,98.48,99.88,98.5,13317,98.95333333333333,1.3766666666666652,14.129999999999995,94.87,93.71,96.49285714285713,95.85428571428572,6,7,46.8697619047619
2023-07-03,96.06,85.98,95.99,97.48,96.86,13133,96.77666666666666,-0.7166666666666544,10.079999999999998,100.33,95.53,96.56857142857143,95.90142857142857,0,7,49.00095238095237
2023-07-04,98.15,87.02,98.43,99.0,96.5,13899,97.97666666666667,0.173333333333332,11.13000000000001,96.06,91.33,97.54285714285716,96.05285714285715,1,7,48.59809523809525
2023-07-05,94.12,85.8,94.79,92.95,92.71,15588,93.48333333333333,0.6366666666666703,8.320000000000007,98.15,97.0,97.13142857142857,95.89285714285714,2,7,47.929047619047616
2023-07-06,97.1,86.22,98.53,97.44,96.68,14354,97.55,-0.45000000000000284,10.879999999999995,94.12,99.62,96.77142857142857,96.14928571428571,3,7,48.83571428571429
2023-07-07,96.73,86.56,95.83,94.89,97.42,13509,96.04666666666667,0.6833333333333371,10.170000000000002,97.1,96.77,96.76571428571428,96.36071428571428,4,7,47.699523809523804
2023-07-08,97.11,86.25,96.9,98.79,98.6,13933,98.09666666666665,-0.9866666666666504,10.86,96.73,94.87,97.08571428571427,96.31642857142857,5,7,49.52952380952379
2023-07-09,98.84,85.62,97.58,98.44,97.02,13518,97.67999999999999,1.1600000000000108,13.219999999999999,97.11,100.33,96.87285714285714,96.68285714285716,6,7,47.27642857142856
2023-07-10,100.27,85.72,101.16,99.03,100.59,14162,100.25999999999999,0.010000000000005116,14.549999999999997,98.84,96.06,97.4742857142857,97.02142857142859,0,7,48.727142857142844
2023-07-11,96.01,86.24,96.43,96.24,96.78,14594,96.48333333333335,-0.4733333333333434,9.77000000000001,100.27,98.15,97.16857142857144,97.35571428571428,1,7,49.05761904761906
2023-07-12,94.72,84.96,94.66,95.33,94.9,14618,94.96333333333332,-0.24333333333332519,9.760000000000005,96.01,94.12,97.25428571428571,97.19285714285715,2,7,48.87047619047618
2023-07-13,97.2,85.82,96.55,95.91,97.19,14789,96.55,0.6500000000000057,11.38000000000001,94.72,97.1,97.26857142857143,97.02,3,7,47.98428571428571
2023-07-14,92.91,84.96,94.2,93.04,92.88,14144,93.37333333333333,-0.46333333333333826,7.950000000000003,97.2,96.73,96.72285714285714,96.74428571428572,4,7,48.82476190476191
2023-07-15,97.08,86.32,97.03,97.39,98.61,13160,97.67666666666668,-0.5966666666666782,10.760000000000005,92.91,97.11,96.71857142857144,96.90214285714285,5,7,48.9559523809524
2023-07-16,93.85,84.51,93.16,94.17,94.74,14114,94.02333333333333,-0.173333333333332,9.33999999999999,97.08,98.84,96.00571428571428,96.43928571428572,6,7,48.17619047619047
2023-07-17,94.6,84.98,95.09,95.13,96.41,14137,95.54333333333334,-0.9433333333333422,9.61999999999999,93.85,100.27,95.19571428571429,96.33500000000001,0,7,48.541190476190486
2023-07-18,99.05,85.67,97.38,97.55,97.85,13635,97.59333333333332,1.4566666666666777,13.379999999999995,94.6,96.01,95.63,96.39928571428571,1,7,46.35833333333332
2023-07-19,94.65,86.52,95.4,95.55,94.36,14338,95.10333333333334,-0.45333333333333314,8.13000000000001,99.05,94.72,95.62,96.43714285714285,2,7,48.263333333333335
2023-07-20,98.48,85.12,98.43,99.05,95.97,13485,97.81666666666668,0.6633333333333269,13.36,94.65,97.2,95.80285714285715,96.53571428571429,3,7,47.23809523809525
2023-07-21,96.71,84.86,95.65,97.01,96.97,13388,96.54333333333334,0.1666666666666572,11.849999999999994,98.48,92.91,96.34571428571428,96.53428571428572,4,7,48.00619047619048
2023-07-22,95.32,86.69,95.52,95.84,96.95,14218,96.10333333333334,-0.7833333333333456,8.629999999999995,96.71,97.08,96.0942857142857,96.40642857142858,5,7,48.8304761904762
2023-07-23,90.45,84.6,88.86,90.85,91.65,12817,90.45333333333333,-0.0033333333333303017,5.8500000000000085,95.32,93.85,95.60857142857142,95.80714285714285,6,7,47.80761904761904
2023-07-24,93.02,84.31,92.45,92.74,91.99,13918,92.39333333333333,0.6266666666666652,8.709999999999994,90.45,94.6,95.38285714285715,95.28928571428571,0,7,47.06476190476191
2023-07-25,98.1,85.85,98.36,98.31,98.08,14179,98.25,-0.15000000000000568,12.25,93.02,99.05,95.24714285714285,95.43857142857142,1,7,47.77357142857143
2023-07-26,95.6,84.98,93.48,95.67,94.78,14321,94.64333333333333,0.9566666666666634,10.61999999999999,98.1,94.65,95.38285714285713,95.50142857142858,2,7,46.7347619047619
2023-07-27,92.14,84.73,91.81,90.82,91.34,13080,91.32333333333334,0.8166666666666629,7.409999999999997,95.6,98.48,94.47714285714285,95.14,3,7,46.42190476190476
2023-07-28,96.09,86.06,94.05,96.37,95.64,13273,95.35333333333334,0.7366666666666646,10.030000000000001,92.14,96.71,94.38857142857144,95.36714285714285,4,7,46.457619047619055
2023-07-29,97.02,85.85,97.74,97.6,96.81,13132,97.38333333333333,-0.36333333333332973,11.170000000000002,96.09,95.32,94.63142857142857,95.36285714285715,5,7,47.679047619047616
2023-07-30,96.2,86.15,97.31,96.83,97.05,13911,97.06333333333333,-0.8633333333333297,10.049999999999997,97.02,90.45,95.45285714285716,95.53071428571427,6,7,48.58976190476191
2023-07-31,94.39,85.78,94.58,95.21,94.85,14264,94.88,-0.4899999999999949,8.61,96.2,93.02,95.64857142857143,95.51571428571428,0,7,48.31428571428571
2023-08-01,96.75,87.54,96.98,96.77,96.02,13728,96.58999999999999,0.1600000000000108,9.209999999999994,94.39,98.1,95.4557142857143,95.35142857142857,1,8,47.567857142857136
2023-08-02,96.49,87.6,96.27,95.09,96.81,15462,96.05666666666667,0.4333333333333229,8.89,96.75,95.6,95.58285714285715,95.48285714285714,2,8,47.35809523809525
2023-08-03,93.98,87.22,95.11,96.87,95.16,14986,95.71333333333332,-1.73333333333332,6.760000000000005,96.49,92.14,95.8457142857143,95.16142857142857,3,8,49.65619047619047
2023-08-04,102.18,88.51,103.42,101.78,101.37,13775,102.19,-0.009999999999990905,13.670000000000002,93.98,96.09,96.71571428571428,95.55214285714285,4,8,48.36785714285713
2023-08-05,96.48,86.64,97.34,96.44,95.27,13141,96.35000000000001,0.12999999999999545,9.840000000000003,102.18,97.02,96.63857142857144,95.63499999999999,5,8,48.189285714285724
2023-08-06,98.35,86.15,97.28,99.54,98.9,13038,98.57333333333334,-0.22333333333334338,12.199999999999989,96.48,96.2,96.94571428571429,96.19928571428571,6,8,48.69619047619049
2023-08-07,101.24,86.68,100.55,98.7,101.38,13854,100.21,1.0300000000000011,14.559999999999988,98.35,94.39,97.92428571428572,96.78642857142857,0,8,47.93214285714286
2023-08-08,99.83,87.02,99.83,99.49,99.16,14872,99.49333333333334,0.3366666666666589,12.810000000000002,101.24,96.75,98.36428571428571,96.91,1,8,48.8454761904762
2023-08-09,97.29,87.24,95.23,96.11,97.38,13286,96.24000000000001,1.0499999999999972,10.050000000000011,99.83,96.49,98.47857142857143,97.03071428571427,2,8,48.18928571428572
2023-08-10,98.15,87.43,99.05,99.08,96.84,13982,98.32333333333334,-0.173333333333332,10.719999999999999,97.29,93.98,99.07428571428571,97.46000000000001,3,8,49.710476190476186
2023-08-11,97.98,87.42,98.91,95.24,97.53,13264,97.22666666666665,0.7533333333333587,10.560000000000002,98.15,102.18,98.47428571428573,97.595,4,8,48.483809523809505
2023-08-12,95.18,86.45,93.52,94.55,93.55,13009,93.87333333333333,1.306666666666672,8.730000000000004,97.98,96.48,98.28857142857143,97.46357142857143,5,8,47.83761904761904
2023-08-13,98.67,87.98,97.71,98.02,97.15,13871,97.62666666666667,1.0433333333333366,10.689999999999998,95.18,98.35,98.33428571428571,97.64,6,8,48.12380952380952
2023-08-14,93.81,86.8,95.46,94.88,93.7,13671,94.67999999999999,-0.8699999999999903,7.010000000000005,98.67,101.24,97.27285714285713,97.59857142857143,0,8,49.50642857142856
2023-08-15,100.7,87.89,100.53,100.73,101.45,14301,100.90333333333332,-0.20333333333331893,12.810000000000002,93.81,99.83,97.39714285714287,97.88071428571428,1,8,48.90190476190475
2023-08-16,96.42,87.36,96.98,95.72,97.38,14477,96.69333333333333,-0.2733333333333263,9.060000000000002,100.7,97.29,97.27285714285713,97.87571428571428,2,8,48.90976190476189
2023-08-17,97.95,87.2,97.94,96.89,97.84,13675,97.55666666666666,0.3933333333333451,10.75,96.42,98.15,97.24428571428572,98.15928571428572,3,8,48.22880952380952
2023-08-18,97.81,87.11,98.07,97.57,96.15,13248,97.26333333333332,0.5466666666666811,10.700000000000003,97.95,97.98,97.22,97.84714285714286,4,8,48.06333333333332
2023-08-19,95.19,87.18,95.34,95.77,96.47,13861,95.86000000000001,-0.6700000000000159,8.009999999999991,97.81,95.18,97.22142857142858,97.75500000000001,5,8,49.2807142857143
2023-08-20,99.11,87.15,99.37,99.17,98.63,12640,99.05666666666667,0.05333333333332746,11.959999999999994,95.19,98.67,97.28428571428572,97.8092857142857,6,8,48.58880952380953
2023-08-21,95.44,87.68,97.9,96.36,96.91,14689,97.05666666666666,-1.61666666666666,7.759999999999991,99.11,93.81,97.51714285714286,97.395,0,8,50.37523809523809
2023-08-22,98.14,86.9,98.41,95.74,96.8,13147,96.98333333333333,1.1566666666666663,11.239999999999995,95.44,100.7,97.15142857142857,97.27428571428572,1,8,47.41904761904762
2023-08-23,93.57,87.11,94.38,94.05,93.53,14461,93.98666666666668,-0.4166666666666856,6.459999999999994,98.14,96.42,96.74428571428572,97.00857142857144,2,8,48.78880952380955
2023-08-24,96.46,87.04,95.76,96.25,97.22,14091,96.41000000000001,0.04999999999998295,9.419999999999987,93.57,97.95,96.53142857142856,96.88785714285714,3,8,48.2157142857143
2023-08-25,101.69,88.25,102.64,100.5,102.66,14879,101.93333333333332,-0.24333333333332519,13.439999999999998,96.46,97.81,97.08571428571429,97.15285714285713,4,8,48.78619047619047
2023-08-26,94.27,86.31,94.88,93.07,92.12,12786,93.35666666666667,0.9133333333333269,7.959999999999994,101.69,95.19,96.9542857142857,97.08785714285715,5,8,47.563809523809525
2023-08-27,94.42,88.09,96.67,96.84,96.57,12446,96.69333333333333,-2.2733333333333263,6.329999999999998,94.27,99.11,96.2842857142857,96.78428571428572,6,8,50.41547619047618
2023-08-28,98.53,86.65,98.8,99.01,97.82,12626,98.54333333333334,-0.013333333333335418,11.879999999999995,94.42,95.44,96.72571428571429,97.12142857142855,0,8,48.37619047619048
2023-08-29,96.42,85.87,95.89,96.54,97.08,14638,96.50333333333333,-0.0833333333333286,10.549999999999997,98.53,98.14,96.48,96.8157142857143,1,8,48.32333333333333
2023-08-30,97.34,86.78,98.05,96.88,98.18,15345,97.70333333333333,-0.36333333333332973,10.560000000000002,96.42,93.57,97.01857142857143,96.88142857142857,2,8,48.87261904761905
2023-08-31,98.56,86.19,96.15,97.62,97.75,14254,97.17333333333333,1.3866666666666703,12.370000000000005,97.34,96.46,97.31857142857143,96.925,3,8,47.272619047619045
2023-09-01,97.5,87.37,98.61,98.18,97.84,13921,98.21,-0.7099999999999937,10.129999999999995,98.56,101.69,96.72,96.90285714285714,4,9,49.06999999999999
2023-09-02,98.43,86.52,98.56,98.04,96.83,13811,97.81,0.6200000000000045,11.91000000000001,97.5,94.27,97.31428571428572,97.13428571428571,5,9,48.037142857142854
2023-09-03,97.06,86.39,97.44,96.06,96.82,12912,96.77333333333333,0.28666666666667595,10.670000000000002,98.43,94.42,97.69142857142857,96.98785714285715,6,9,48.55904761904761
2023-09-04,95.46,85.31,94.45,93.07,95.83,14319,94.44999999999999,1.0100000000000051,10.149999999999991,97.06,98.53,97.25285714285714,96.98928571428571,0,9,47.616428571428564
2023-09-05,97.31,86.21,97.42,97.16,98.94,13606,97.83999999999999,-0.5299999999999869,11.100000000000009,95.46,96.42,97.38,96.92999999999999,1,9,49.219999999999985
2023-09-06,98.46,84.68,99.3,98.64,99.19,14262,99.04333333333334,-0.5833333333333428,13.779999999999987,97.31,97.34,97.53999999999999,97.2792857142857,2,9,49.35333333333334
2023-09-07,96.24,85.66,94.96,95.3,95.83,12881,95.36333333333333,0.8766666666666652,10.579999999999998,98.46,98.56,97.20857142857143,97.26357142857141,3,9,47.72761904761905
2023-09-08,95.24,87.4,93.84,95.03,95.83,13333,94.89999999999999,0.3400000000000034,7.839999999999989,96.24,97.5,96.88571428571429,96.80285714285715,4,9,48.10285714285714
2023-09-09,98.19,87.13,101.09,98.4,98.79,13438,99.42666666666668,-1.2366666666666788,11.060000000000002,95.24,98.43,96.85142857142856,97.08285714285714,5,9,49.66238095238096
2023-09-10,97.03,87.08,98.23,97.45,96.71,13514,97.46333333333332,-0.4333333333333229,9.950000000000003,98.19,97.06,96.84714285714287,97.26928571428572,6,9,48.85690476190476
2023-09-11,92.24,86.59,90.95,90.92,93.91,13927,91.92666666666666,0.3133333333333326,5.6499999999999915,97.03,95.46,96.38714285714285,96.82000000000001,0,9,47.88023809523809
2023-09-12,100.0,87.46,99.85,99.93,98.22,13782,99.33333333333333,0.6666666666666714,12.540000000000006,92.24,97.31,96.77142857142857,97.07571428571428,1,9,47.719047619047615
2023-09-13,95.57,87.15,95.58,95.08,97.7,14777,96.12,-0.5500000000000114,8.419999999999987,100.0,98.46,96.35857142857142,96.94928571428571,2,9,48.72928571428572
2023-09-14,93.45,86.23,96.32,95.3,95.73,13904,95.78333333333335,-2.333333333333343,7.219999999999999,95.57,96.24,95.96000000000001,96.5842857142857,3,9,50.31333333333335
2023-09-15,99.52,88.38,99.34,97.58,100.37,14471,99.09666666666668,0.4233333333333178,11.14,93.45,95.24,96.57142857142857,96.72857142857141,4,9,47.86238095238097
2023-09-16,96.48,87.79,97.93,97.67,96.76,13226,97.45333333333333,-0.9733333333333292,8.689999999999998,99.52,98.19,96.32714285714285,96.58928571428571,5,9,49.13690476190475
2023-09-17,97.18,87.12,97.75,99.51,99.12,13393,98.79333333333334,-1.6133333333333297,10.060000000000002,96.48,97.03,96.34857142857143,96.59785714285714,6,9,49.787619047619046
2023-09-18,94.02,87.46,95.9,97.11,95.86,15776,96.29,-2.2700000000000102,6.560000000000002,97.18,92.24,96.60285714285715,96.495,0,9,50.571428571428584
2023-09-19,98.61,87.38,97.49,99.39,96.99,13596,97.95666666666666,0.653333333333336,11.230000000000004,94.02,100.0,96.40428571428572,96.58785714285715,1,9,47.548809523809524
2023-09-20,95.35,85.79,94.44,95.8,95.49,13929,95.24333333333334,0.10666666666665492,9.559999999999988,98.61,95.57,96.37285714285714,96.36571428571428,2,9,48.07976190476192
2023-09-21,97.56,86.32,97.73,96.7,98.81,13610,97.74666666666667,-0.18666666666666742,11.240000000000009,95.35,93.45,96.96000000000001,96.46000000000001,3,9,48.66666666666667
2023-09-22,97.5,85.79,96.3,96.69,96.17,13292,96.38666666666667,1.1133333333333297,11.709999999999994,97.56,99.52,96.67142857142856,96.62142857142858,4,9,47.22238095238095
2023-09-23,93.61,85.51,94.32,92.85,92.14,13326,93.10333333333334,0.5066666666666606,8.099999999999994,97.5,96.48,96.26142857142858,96.29428571428572,5,9,47.62404761904763
2023-09-24,100.1,85.73,99.39,99.23,97.81,13509,98.81,1.289999999999992,14.36999999999999,93.61,97.18,96.67857142857143,96.51357142857144,6,9,47.04928571428572
2023-09-25,94.74,87.55,95.9,95.28,96.39,16221,95.85666666666667,-1.1166666666666742,7.189999999999998,100.1,94.02,96.78142857142858,96.69214285714285,0,9,49.50738095238096
2023-09-26,98.57,86.42,98.28,98.93,98.58,13097,98.59666666666668,-0.026666666666685046,12.149999999999991,94.74,98.61,96.77571428571427,96.59,1,9,48.41452380952382
2023-09-27,95.69,85.47,96.71,97.1,97.16,15581,96.99000000000001,-1.3000000000000114,10.219999999999999,98.57,95.35,96.82428571428571,96.59857142857143,2,9,49.712142857142865
2023-09-28,100.54,86.3,100.45,101.81,99.92,14006,100.72666666666667,-0.18666666666666742,14.240000000000009,95.69,97.56,97.25,97.105,3,9,48.81166666666667
2023-09-29,97.07,87.21,96.83,96.35,98.61,13278,97.26333333333334,-0.19333333333334224,9.86,100.54,97.5,97.18857142857144,96.92999999999999,4,9,48.78761904761906
2023-09-30,96.91,86.55,96.59,96.56,96.08,12650,96.41000000000001,0.4999999999999858,10.36,97.07,93.61,97.66,96.96071428571429,5,9,48.33000000000001
2023-10-01,97.01,86.21,96.65,98.45,95.82,12717,96.97333333333334,0.03666666666666174,10.800000000000011,96.91,100.1,97.21857142857142,96.94857142857143,6,10,48.57261904761905
2023-10-02,94.45,85.71,93.87,94.49,93.5,15037,93.95333333333333,0.4966666666666697,8.740000000000009,97.01,94.74,97.17714285714285,96.97928571428572,0,10,48.09190476190476
2023-10-03,98.29,86.44,98.9,96.5,97.77,15102,97.72333333333334,0.5666666666666629,11.850000000000009,94.45,98.57,97.13714285714286,96.95642857142856,1,10,48.00190476190477
2023-10-04,94.37,86.33,93.98,91.21,92.76,14319,92.64999999999999,1.720000000000013,8.040000000000006,98.29,95.69,96.94857142857143,96.88642857142857,2,10,46.7542857142857
2023-10-05,94.67,86.72,93.85,95.33,95.57,15411,94.91666666666667,-0.2466666666666697,7.950000000000003,94.37,100.54,96.11,96.67999999999999,3,10,48.30166666666667
2023-10-06,93.06,86.4,94.31,92.39,94.73,12834,93.81,-0.75,6.659999999999997,94.67,97.07,95.53714285714285,96.36285714285714,4,10,48.51857142857143
2023-10-07,98.52,86.71,99.29,98.24,97.43,12272,98.32000000000001,0.19999999999998863,11.810000000000002,93.06,96.91,95.76714285714286,96.71357142857141,5,10,47.68357142857144
2023-10-08,98.43,85.51,98.73,99.37,99.11,12078,99.07000000000001,-0.6400000000000006,12.920000000000002,98.52,97.01,95.97,96.5942857142857,6,10,48.625
2023-10-09,98.46,86.84,97.7,96.81,97.3,13172,97.27,1.1899999999999977,11.61999999999999,98.43,94.45,96.54285714285713,96.86,0,10,47.08142857142857
2023-10-10,97.08,86.2,98.23,96.29,97.39,14780,97.30333333333334,-0.22333333333334338,10.879999999999995,98.46,98.29,96.37,96.75357142857142,1,10,48.408333333333346
2023-10-11,97.67,87.87,97.23,98.24,98.9,14984,98.12333333333333,-0.45333333333333314,9.799999999999997,97.08,94.37,96.84142857142857,96.895,2,10,48.874047619047616
2023-10-12,97.83,85.66,96.6,99.26,98.74,14553,98.2,-0.37000000000000455,12.170000000000002,97.67,94.67,97.29285714285716,96.70142857142856,3,10,49.016428571428584
2023-10-13,96.36,87.84,96.29,95.03,96.04,12566,95.78666666666668,0.5733333333333235,8.519999999999996,97.83,93.06,97.76428571428572,96.6507142857143,4,10,48.308809523809536
2023-10-14,96.82,86.32,97.52,96.12,97.19,13730,96.94333333333333,-0.12333333333333485,10.5,96.36,98.52,97.52142857142857,96.64428571428572,5,10,48.88404761904762
2023-10-15,97.21,85.69,97.41,96.87,98.89,13624,97.72333333333334,-0.5133333333333496,11.519999999999996,96.82,98.43,97.34714285714287,96.65857142857143,6,10,49.186904761904785
2023-10-16,98.59,85.94,98.4,97.77,95.61,14139,97.26,1.3299999999999983,12.650000000000006,97.21,98.46,97.36571428571428,96.9542857142857,0,10,47.35285714285714
2023-10-17,95.55,86.12,95.16,97.4,96.15,13468,96.23666666666668,-0.6866666666666816,9.429999999999993,98.59,97.08,97.14714285714285,96.75857142857141,1,10,49.26023809523811
2023-10-18,98.66,86.5,99.2,98.95,97.73,14986,98.62666666666667,0.03333333333333144,12.159999999999997,95.55,97.67,97.28857142857143,97.06500000000001,2,10,48.610952380952384
2023-10-19,91.96,86.52,90.51,92.3,91.5,13380,91.43666666666667,0.5233333333333263,5.439999999999998,98.66,97.83,96.45,96.87142857142858,3,10,47.701666666666675
2023-10-20,96.29,85.64,98.72,95.82,98.23,13670,97.58999999999999,-1.299999999999983,10.650000000000006,91.96,96.36,96.43999999999998,97.10214285714287,4,10,49.519999999999975
2023-10-21,95.99,85.9,96.58,96.26,93.99,13436,95.61,0.37999999999999545,10.08999999999999,96.29,96.82,96.32142857142857,96.92142857142856,5,10,47.78071428571429
2023-10-22,92.55,87.6,93.18,95.47,91.55,13611,93.39999999999999,-0.8499999999999943,4.950000000000003,95.99,97.21,95.65571428571427,96.50142857142858,6,10,48.67785714285713
2023-10-23,99.0,87.39,97.87,99.15,98.0,13227,98.33999999999999,0.6600000000000108,11.61,92.55,98.59,95.71428571428571,96.53999999999999,0,10,47.19714285714284
2023-10-24,99.5,86.33,99.94,100.86,100.0,14808,100.26666666666667,-0.7666666666666657,13.170000000000002,99.0,95.55,96.27857142857142,96.71285714285715,1,10,48.90595238095238
2023-10-25,96.04,86.26,95.6,94.33,96.52,13552,95.48333333333333,0.556666666666672,9.780000000000001,99.5,98.66,95.90428571428572,96.59642857142856,2,10,47.39547619047619
2023-10-26,99.13,86.38,98.25,97.77,98.72,14927,98.24666666666667,0.8833333333333258,12.75,96.04,91.96,96.92857142857143,96.68928571428572,3,10,47.58095238095239
2023-10-27,100.5,86.91,100.16,99.4,99.86,13331,99.80666666666667,0.693333333333328,13.590000000000003,99.13,96.29,97.53,96.985,4,10,48.07166666666667
2023-10-28,97.91,85.91,96.62,99.26,97.26,13877,97.71333333333332,0.19666666666667254,12.0,100.5,95.99,97.80428571428571,97.06285714285715,5,10,48.70547619047618
2023-10-29,99.17,86.26,99.52,98.49,100.05,13034,99.35333333333334,-0.18333333333333712,12.909999999999997,97.91,92.55,98.75,97.20285714285714,6,10,49.55833333333334
2023-10-30,95.91,85.14,95.94,97.39,95.79,13717,96.37333333333333,-0.46333333333333826,10.769999999999996,99.17,99.0,98.30857142857144,97.01142857142858,0,10,49.61761904761906
2023-10-31,99.11,86.76,96.42,98.28,99.1,13760,97.93333333333332,1.1766666666666765,12.349999999999994,95.91,99.5,98.25285714285714,97.26571428571428,1,10,47.94976190476189
2023-11-01,94.21,87.07,95.31,94.56,94.44,15593,94.77,-0.5600000000000023,7.140000000000001,99.11,96.04,97.99142857142856,96.94785714285715,2,11,49.55571428571428
2023-11-02,94.44,86.28,94.53,96.07,95.2,14073,95.26666666666667,-0.826666666666668,8.159999999999997,94.21,99.13,97.32142857142857,97.125,3,11,49.48738095238095
2023-11-03,96.33,87.74,96.87,95.07,95.44,13930,95.79333333333334,0.5366666666666617,8.590000000000003,94.44,100.5,96.72571428571428,97.12785714285714,4,11,47.826190476190476
2023-11-04,99.37,86.07,100.13,99.56,100.32,13080,100.00333333333333,-0.6333333333333258,13.300000000000011,96.33,97.91,96.9342857142857,97.36928571428572,5,11,49.10047619047618
2023-11-05,94.9,85.77,95.14,96.67,95.18,12245,95.66333333333334,-0.7633333333333354,9.13000000000001,99.37,99.17,96.32428571428571,97.53714285714285,6,11,48.92547619047619
2023-11-06,97.06,87.07,98.11,98.1,98.44,13844,98.21666666666665,-1.156666666666652,9.990000000000009,94.9,95.91,96.48857142857142,97.39857142857143,0,11,49.40095238095236
2023-11-07,98.48,87.61,99.05,98.67,98.89,13872,98.87,-0.39000000000000057,10.870000000000005,97.06,99.11,96.39857142857143,97.32571428571428,1,11,48.589285714285715
2023-11-08,97.83,88.0,98.66,97.67,97.36,14812,97.89666666666666,-0.06666666666666288,9.829999999999998,98.48,94.21,96.9157142857143,97.45357142857144,2,11,48.524523809523814
2023-11-09,100.61,86.75,101.11,98.11,102.03,13467,100.41666666666667,0.19333333333332803,13.86,97.83,94.44,97.79714285714284,97.5592857142857,3,11,48.705238095238094
2023-11-10,97.08,88.01,96.43,95.69,96.82,14058,96.31333333333333,0.7666666666666657,9.069999999999993,100.61,96.33,97.90428571428572,97.31499999999998,4,11,48.185476190476194
2023-11-11,98.91,87.41,97.19,99.71,98.57,13022,98.49,0.4200000000000017,11.5,97.08,99.37,97.83857142857143,97.38642857142858,5,11,48.49928571428571
2023-11-12,94.98,87.61,95.04,94.85,95.52,13244,95.13666666666666,-0.15666666666665208,7.3700000000000045,98.91,94.9,97.85000000000001,97.08714285714287,6,11,49.081666666666656
2023-11-13,95.47,88.36,94.89,95.91,96.08,14473,95.62666666666667,-0.1566666666666663,7.109999999999999,94.98,97.06,97.62285714285714,97.05571428571429,0,11,48.96809523809524
2023-11-14,98.95,88.35,100.07,98.13,97.44,15230,98.54666666666667,0.403333333333336,10.600000000000009,95.47,98.48,97.68999999999998,97.04428571428572,1,11,48.441666666666656
2023-11-15,97.03,86.72,97.89,95.39,94.75,14497,96.00999999999999,1.0200000000000102,10.310000000000002,98.95,97.83,97.5757142857143,97.24571428571429,2,11,47.76785714285714
2023-11-16,98.45,88.93,96.72,98.25,100.08,13770,98.35000000000001,0.09999999999999432,9.519999999999996,97.03,100.61,97.26714285714286,97.53214285714286,3,11,48.533571428571435
2023-11-17,97.37,88.83,96.12,98.38,98.74,12549,97.74666666666667,-0.37666666666666515,8.540000000000006,98.45,97.08,97.30857142857143,97.60642857142857,4,11,49.03095238095238
